timestamp,value
2021-06-19T00:00:00Z,-0.14441573356302
2021-06-20T00:00:00Z,-0.14441573356302
2021-06-21T00:00:00Z,-0.1136
2021-06-22T00:00:00Z,-0.0482500849473326
2021-06-23T00:00:00Z,-0.121681415929204
2021-06-24T00:00:00Z,-0.066813740939174
2021-06-25T00:00:00Z,-0.11734693877551
2021-06-26T00:00:00Z,-0.11734693877551
2021-06-27T00:00:00Z,-0.11734693877551
2021-06-28T00:00:00Z,-0.095267553356016
2021-06-29T00:00:00Z,-0.069357249626308
2021-06-30T00:00:00Z,-0.0958447073096755
2021-07-01T00:00:00Z,-0.105279698302954
2021-07-02T00:00:00Z,-0.0883572567783095
2021-07-03T00:00:00Z,-0.0883572567783095
2021-07-04T00:00:00Z,-0.0883572567783095
2021-07-05T00:00:00Z,-0.0883572567783095
2021-07-06T00:00:00Z,-0.106131341425459
2021-07-07T00:00:00Z,-0.115112342259157
2021-07-08T00:00:00Z,-0.118327974276527
2021-07-09T00:00:00Z,-0.11003861003861
2021-07-10T00:00:00Z,-0.11003861003861
2021-07-11T00:00:00Z,-0.11003861003861
2021-07-12T00:00:00Z,-0.153555695405916
2021-07-13T00:00:00Z,-0.143968871595331
2021-07-14T00:00:00Z,-0.116874589625739
2021-07-15T00:00:00Z,-0.152441049485221
2021-07-16T00:00:00Z,-0.123159303882195
2021-07-17T00:00:00Z,-0.123159303882195
2021-07-18T00:00:00Z,-0.123159303882195
2021-07-19T00:00:00Z,-0.134384641755228
2021-07-20T00:00:00Z,-0.14494301994302
2021-07-21T00:00:00Z,-0.111907198908222
2021-07-22T00:00:00Z,-0.103116710875332
2021-07-23T00:00:00Z,-0.107975057433541
2021-07-24T00:00:00Z,-0.107975057433541
2021-07-25T00:00:00Z,-0.107975057433541
2021-07-26T00:00:00Z,-0.0588399330730619
2021-07-27T00:00:00Z,-0.0675904977375566
2021-07-28T00:00:00Z,-0.0568364611260053
2021-07-29T00:00:00Z,-0.0883609183128671
2021-07-30T00:00:00Z,-0.0598105548037889
2021-07-31T00:00:00Z,-0.0598105548037889
2021-08-01T00:00:00Z,-0.0598105548037889
2021-08-02T00:00:00Z,-0.102673796791444
2021-08-03T00:00:00Z,-0.118362831858407
2021-08-04T00:00:00Z,-0.0857931034482758
2021-08-05T00:00:00Z,-0.088450094671355
2021-08-06T00:00:00Z,-0.0752632930901618
2021-08-07T00:00:00Z,-0.0752632930901618
2021-08-08T00:00:00Z,-0.0752632930901618
2021-08-09T00:00:00Z,-0.080610541378488
2021-08-10T00:00:00Z,-0.117234936945353
2021-08-11T00:00:00Z,-0.101063829787234
2021-08-12T00:00:00Z,-0.128399148734926
2021-08-13T00:00:00Z,-0.104624007473143
2021-08-14T00:00:00Z,-0.104624007473143
2021-08-15T00:00:00Z,-0.104624007473143
2021-08-16T00:00:00Z,-0.138775510204082
2021-08-17T00:00:00Z,-0.153365718251214
2021-08-18T00:00:00Z,-0.165642722117202
2021-08-19T00:00:00Z,-0.115384615384615
2021-08-20T00:00:00Z,-0.113748320644872
2021-08-21T00:00:00Z,-0.113748320644872
2021-08-22T00:00:00Z,-0.113748320644872
2021-08-23T00:00:00Z,-0.146341463414634
2021-08-24T00:00:00Z,-0.14613368283093
2021-08-25T00:00:00Z,-0.133614003988478
2021-08-26T00:00:00Z,-0.149988756465033
2021-08-27T00:00:00Z,-0.121293800539084
2021-08-28T00:00:00Z,-0.121293800539084
2021-08-29T00:00:00Z,-0.121293800539084
2021-08-30T00:00:00Z,-0.139411374197831
2021-08-31T00:00:00Z,-0.151807770042668
2021-09-01T00:00:00Z,-0.144392209536602
